,tag,t,z,mass,width
25745,1.00,8649.00,413.53,1032362.00,7087.09
25748,1.00,8650.00,400.92,1281618.00,8630.37
25751,1.00,8651.00,393.06,2150887.00,11843.43
25754,1.00,8652.00,388.51,1620008.00,9310.66
25757,1.00,8653.00,382.68,1380853.00,8292.79
25760,1.00,8654.00,376.22,1201757.00,7285.62
25763,1.00,8655.00,371.24,1126295.00,7134.06
25766,1.00,8656.00,368.14,1387347.00,7780.18
25769,1.00,8657.00,363.80,1279275.00,7753.43
25772,1.00,8658.00,360.50,1149170.00,7139.39
25775,1.00,8659.00,362.98,1486286.00,9066.01
25778,1.00,8660.00,372.68,1571205.00,9032.45
25781,1.00,8661.00,379.84,1274525.00,7973.97
25784,1.00,8662.00,386.69,1427724.00,8276.78
25787,1.00,8663.00,391.66,1549127.00,8572.98
25790,1.00,8664.00,396.76,1301574.00,7584.90
25793,1.00,8665.00,401.95,1389131.00,7857.40
25796,1.00,8666.00,404.68,1837065.00,9442.10
25799,1.00,8667.00,408.38,1665815.00,8585.19
25802,1.00,8668.00,409.88,1567623.00,8456.29
25805,1.00,8669.00,404.73,1529743.00,9617.39
25808,1.00,8670.00,396.02,1965799.00,10747.05
25811,1.00,8671.00,388.70,1825763.00,9927.43
25814,1.00,8672.00,383.94,1749625.00,9357.72
25817,1.00,8673.00,377.95,1522462.00,8963.21
25820,1.00,8674.00,373.71,1813021.00,9501.50
25823,1.00,8675.00,369.81,1451749.00,7990.06
25826,1.00,8676.00,366.85,1772995.00,9830.04
25829,1.00,8677.00,363.30,1761970.00,9819.57
25832,1.00,8678.00,360.30,1389728.00,7863.87
25835,1.00,8679.00,365.65,1644449.00,10101.79
25838,1.00,8680.00,374.23,1814859.00,9876.48
25841,1.00,8681.00,382.29,1302144.00,7778.94
25844,1.00,8682.00,389.89,1355094.00,8228.23
25847,1.00,8683.00,395.30,1602067.00,8781.27
25850,1.00,8684.00,399.34,1601523.00,8924.41
25853,1.00,8685.00,404.28,1177848.00,7163.80
25856,1.00,8686.00,408.18,1143730.00,7425.87
25859,1.00,8687.00,413.09,1164330.00,6694.24
25862,1.00,8688.00,414.22,1663972.00,8680.67
25865,1.00,8689.00,407.92,2048096.00,11603.61
25868,1.00,8690.00,396.81,2220204.00,12006.81
25871,1.00,8691.00,390.42,2105560.00,10537.67
25874,1.00,8692.00,383.60,1867414.00,9762.05
25877,1.00,8693.00,379.24,1577296.00,9160.08
25880,1.00,8694.00,374.71,1318932.00,7662.49
25883,1.00,8695.00,371.41,1492278.00,8133.15
25886,1.00,8696.00,368.14,1435731.00,7944.96
25889,1.00,8697.00,365.24,1142149.00,7033.85
25892,1.00,8698.00,363.34,1599341.00,8633.91
25895,1.00,8699.00,371.09,1885480.00,10598.03
25898,1.00,8700.00,380.00,1709071.00,9502.18
25901,1.00,8701.00,387.10,1837625.00,10065.99
25904,1.00,8702.00,393.16,1991705.00,10095.17
25907,1.00,8703.00,397.51,1925030.00,9645.52
25910,1.00,8704.00,401.04,2486920.00,11417.02
25913,1.00,8705.00,405.01,1909243.00,9607.59
25916,1.00,8706.00,408.95,1467755.00,7946.65
25919,1.00,8707.00,412.32,1224298.00,7276.70
25922,1.00,8708.00,413.72,1264137.00,7796.71
25925,1.00,8709.00,403.94,1632025.00,9283.03
25928,1.00,8710.00,396.17,1058388.00,6865.47
25931,1.00,8711.00,389.30,1030973.00,6612.33
25934,1.00,8712.00,382.36,1026973.00,6754.15
25937,1.00,8713.00,376.50,1079925.00,6830.28
25940,1.00,8714.00,370.25,1038241.00,6434.88
25943,1.00,8715.00,364.57,1450345.00,8564.77
25946,1.00,8716.00,360.22,1541257.00,7934.60
25949,1.00,8717.00,358.09,1452078.00,8567.05
25952,1.00,8718.00,358.41,1411146.00,9306.37
25955,1.00,8719.00,369.61,1295200.00,8446.30
25958,1.00,8720.00,379.75,1125940.00,7130.82
25961,1.00,8721.00,386.70,1406693.00,8014.89
25964,1.00,8722.00,390.67,1332124.00,7715.43
25967,1.00,8723.00,395.36,1761299.00,10336.32
25970,1.00,8724.00,396.70,1516235.00,8205.17
25973,1.00,8725.00,401.13,1676431.00,8999.98
25976,1.00,8726.00,405.13,1704427.00,8700.71
25979,1.00,8727.00,407.61,1452921.00,7954.94
25982,1.00,8728.00,406.97,1795146.00,10019.46
25985,1.00,8729.00,397.20,1308771.00,8845.79
25988,1.00,8730.00,387.12,1218738.00,7761.81
25991,1.00,8731.00,381.38,1016890.00,6701.30
25994,1.00,8732.00,372.54,1837381.00,9372.89
25997,1.00,8733.00,367.40,1467581.00,8754.98
26000,1.00,8734.00,362.39,1249367.00,7656.48
26003,1.00,8735.00,358.21,1398586.00,8704.12
26006,1.00,8736.00,355.02,1227703.00,7607.28
26009,1.00,8737.00,351.81,1059420.00,6259.44
26012,1.00,8738.00,355.26,1248458.00,8721.54
26015,1.00,8739.00,365.86,1300139.00,8110.98
26018,1.00,8740.00,374.16,1181220.00,7256.96
26021,1.00,8741.00,381.06,1079911.00,6753.09
26024,1.00,8742.00,386.33,1066940.00,6768.08
26027,1.00,8743.00,392.55,1032177.00,6389.73
26030,1.00,8744.00,397.60,1236907.00,6993.06
26033,1.00,8745.00,400.43,1651775.00,8256.40
26036,1.00,8746.00,404.47,1769136.00,8485.68
26039,1.00,8747.00,407.22,1612522.00,8170.08
26042,1.00,8748.00,402.09,1382578.00,8722.53
26045,1.00,8749.00,390.88,1405947.00,8672.59
26048,1.00,8750.00,382.46,1566905.00,8823.85
26051,1.00,8751.00,377.17,1956965.00,10132.06
26054,1.00,8752.00,372.50,1666751.00,9054.56
26057,1.00,8753.00,367.93,1820303.00,9190.00
26060,1.00,8754.00,363.86,1330435.00,7741.15
26063,1.00,8755.00,360.50,1269020.00,7736.11
26066,1.00,8756.00,356.50,1182109.00,7202.57
26069,1.00,8757.00,353.42,1703778.00,8581.04
26072,1.00,8758.00,357.46,1743760.00,10215.42
26075,1.00,8759.00,365.58,1457349.00,9130.62
26078,1.00,8760.00,374.42,1349897.00,8499.23
26081,1.00,8761.00,380.88,1446751.00,8569.91
26084,1.00,8762.00,385.50,1586401.00,8521.99
26087,1.00,8763.00,389.80,1399370.00,8351.88
26090,1.00,8764.00,393.83,1178831.00,7198.84
26093,1.00,8765.00,400.18,1096366.00,7236.63
26096,1.00,8766.00,403.83,1083427.00,6465.01
26099,1.00,8767.00,405.70,1035993.00,6661.63
26102,1.00,8768.00,395.20,1158592.00,8221.68
26105,1.00,8769.00,384.62,1127253.00,7138.03
26108,1.00,8770.00,378.00,1209414.00,7250.31
26111,1.00,8771.00,371.75,1673996.00,8804.62
26114,1.00,8772.00,367.29,1777756.00,9129.47
26117,1.00,8773.00,362.81,1845429.00,9437.22
26120,1.00,8774.00,359.28,1664478.00,9016.80
26123,1.00,8775.00,356.14,1733036.00,8648.62
26126,1.00,8776.00,352.29,1308939.00,7693.30
26129,1.00,8777.00,352.20,1169469.00,6632.48
26132,1.00,8778.00,361.85,1663095.00,9485.02
26135,1.00,8779.00,368.84,1985619.00,9990.33
26138,1.00,8780.00,374.99,2029559.00,10489.68
26141,1.00,8781.00,380.64,2102419.00,10330.59
26144,1.00,8782.00,384.27,1688838.00,8860.90
26147,1.00,8783.00,387.66,1800544.00,9170.39
26150,1.00,8784.00,390.89,1424787.00,7390.57
26153,1.00,8785.00,395.02,1160183.00,6811.99
26156,1.00,8786.00,397.65,1502664.00,8347.41
26159,1.00,8787.00,397.86,1461893.00,8489.97
26162,1.00,8788.00,387.94,1566165.00,9359.46
26165,1.00,8789.00,380.67,1884748.00,9901.30
26168,1.00,8790.00,373.91,1457104.00,8018.26
26171,1.00,8791.00,368.36,1310812.00,7745.09
26174,1.00,8792.00,362.66,1233912.00,7808.01
26177,1.00,8793.00,357.88,1171019.00,6733.81
26180,1.00,8794.00,353.72,1284690.00,7092.25
26183,1.00,8795.00,350.38,1698850.00,8670.09
26186,1.00,8796.00,346.58,1890309.00,9536.96
26189,1.00,8797.00,347.23,1774071.00,9290.17
26192,1.00,8798.00,357.36,1352819.00,8760.94
26195,1.00,8799.00,365.91,1892540.00,9694.63
26198,1.00,8800.00,371.87,1955776.00,9351.01
26201,1.00,8801.00,376.78,1706960.00,8578.60
26204,1.00,8802.00,380.10,1411852.00,7838.91
26207,1.00,8803.00,383.59,1204816.00,7265.17
26210,1.00,8804.00,388.36,1144629.00,7098.52
26213,1.00,8805.00,392.21,1214632.00,7218.18
26216,1.00,8806.00,395.50,1163255.00,7022.84
26219,1.00,8807.00,392.25,1833504.00,10519.14
26222,1.00,8808.00,382.26,2043907.00,10942.54
26225,1.00,8809.00,375.15,2160679.00,11027.89
26228,1.00,8810.00,368.25,1378857.00,8217.82
26231,1.00,8811.00,362.59,1484116.00,8556.68
26234,1.00,8812.00,358.35,2096940.00,10562.18
26237,1.00,8813.00,355.13,1735549.00,9055.57
26240,1.00,8814.00,352.15,1653874.00,8665.39
26243,1.00,8815.00,348.73,1032275.00,6588.36
26246,1.00,8816.00,345.65,1327985.00,7752.14
26249,1.00,8817.00,350.19,1957355.00,11241.12
26252,1.00,8818.00,359.66,1431584.00,9396.77
26255,1.00,8819.00,369.89,1598549.00,9294.97
26258,1.00,8820.00,375.80,1924988.00,9634.32
26261,1.00,8821.00,379.86,2118780.00,10670.92
26264,1.00,8822.00,384.94,2127235.00,10124.29
26267,1.00,8823.00,388.82,2075477.00,10669.26
26270,1.00,8824.00,392.51,1810851.00,9089.07
26273,1.00,8825.00,397.03,1954024.00,9700.67
26276,1.00,8826.00,398.67,2543429.00,10881.87
26279,1.00,8827.00,394.61,2395799.00,12921.37
26282,1.00,8828.00,384.27,1809974.00,10197.76
26285,1.00,8829.00,377.15,1937806.00,9925.29
26288,1.00,8830.00,371.53,1956535.00,9653.78
26291,1.00,8831.00,366.07,1890985.00,9833.14
26294,1.00,8832.00,360.98,2528129.00,11805.04
26297,1.00,8833.00,358.05,2525230.00,11723.75
26300,1.00,8834.00,356.06,2507420.00,11723.75
26303,1.00,8835.00,352.22,2123680.00,10607.82
26306,1.00,8836.00,349.98,2222129.00,10648.47
26309,1.00,8837.00,358.36,2317839.00,12788.73
26312,1.00,8838.00,365.89,2852654.00,13038.26
26315,1.00,8839.00,372.80,1892631.00,10171.70
26318,1.00,8840.00,378.58,2236705.00,10543.93
26321,1.00,8841.00,383.04,1419818.00,8301.18
26324,1.00,8842.00,389.31,1369989.00,7717.44
26327,1.00,8843.00,392.43,1822251.00,10739.73
26330,1.00,8844.00,394.65,1258842.00,7266.53
26333,1.00,8845.00,398.85,1533776.00,8250.89
26336,1.00,8846.00,399.65,2129948.00,10050.15
26339,1.00,8847.00,392.96,1723154.00,9704.45
26342,1.00,8848.00,385.36,1619769.00,9045.73
26345,1.00,8849.00,378.04,1350636.00,8073.05
26348,1.00,8850.00,372.98,1287699.00,7413.34
26351,1.00,8851.00,367.08,1298327.00,7265.27
26354,1.00,8852.00,363.14,1722372.00,8706.85
26357,1.00,8853.00,360.23,1348986.00,7283.04
26360,1.00,8854.00,354.94,1134938.00,7184.00
26363,1.00,8855.00,350.85,1416400.00,8144.44
26366,1.00,8856.00,350.04,2286760.00,11122.73
26369,1.00,8857.00,357.70,2136680.00,11065.04
26372,1.00,8858.00,366.03,1990596.00,10380.76
26375,1.00,8859.00,372.56,1999033.00,10004.46
26378,1.00,8860.00,379.06,1230098.00,7619.30
26381,1.00,8861.00,383.96,1295844.00,7861.79
26384,1.00,8862.00,388.55,1610482.00,8723.01
26387,1.00,8863.00,392.23,1392216.00,8358.46
26390,1.00,8864.00,396.19,1008540.00,6196.26
26393,1.00,8865.00,400.42,1227119.00,6979.40
26396,1.00,8866.00,399.85,1513081.00,8755.27
26399,1.00,8867.00,390.73,1908036.00,10371.12
26402,1.00,8868.00,382.87,1231894.00,8052.21
26405,1.00,8869.00,372.86,1338337.00,7946.11
26408,1.00,8870.00,369.35,1260360.00,7092.70
26411,1.00,8871.00,362.88,1472863.00,8261.22
26414,1.00,8872.00,358.83,1858938.00,9911.45
26417,1.00,8873.00,354.59,1141790.00,6917.41
26420,1.00,8874.00,351.47,1034697.00,6566.31
26423,1.00,8875.00,346.93,1180306.00,7380.44
26426,1.00,8876.00,349.01,1069951.00,7385.72
26429,1.00,8877.00,360.06,1392608.00,8892.83
26432,1.00,8878.00,368.78,1706425.00,9702.99
26435,1.00,8879.00,374.92,1900698.00,10050.55
26438,1.00,8880.00,380.84,1908020.00,9795.68
26441,1.00,8881.00,385.07,2062547.00,10436.95
26444,1.00,8882.00,390.25,1341480.00,7813.86
26447,1.00,8883.00,394.44,1068677.00,6647.63
26450,1.00,8884.00,398.87,1190234.00,7085.36
26453,1.00,8885.00,401.57,1600648.00,8953.29
26456,1.00,8886.00,397.52,1705998.00,9844.94
26459,1.00,8887.00,386.46,2023371.00,10953.73
26462,1.00,8888.00,381.26,1528678.00,8619.27
26465,1.00,8889.00,374.93,1720484.00,9445.89
26468,1.00,8890.00,370.96,1699189.00,8854.03
26471,1.00,8891.00,366.19,1489145.00,8473.10
26474,1.00,8892.00,360.14,1407825.00,8337.98
26477,1.00,8893.00,357.09,1873315.00,9798.22
26480,1.00,8894.00,354.53,1571183.00,8701.37
26483,1.00,8895.00,351.68,1012567.00,6605.18
26486,1.00,8896.00,356.72,1152156.00,7880.34
26489,1.00,8897.00,368.78,1194788.00,7847.39
26492,1.00,8898.00,376.76,1210942.00,7578.58
26495,1.00,8899.00,383.40,1421378.00,8247.87
26498,1.00,8900.00,388.70,1447718.00,8159.45
26501,1.00,8901.00,391.97,1871700.00,9389.16
26504,1.00,8902.00,396.19,2144637.00,10342.78
26507,1.00,8903.00,397.87,1964873.00,9775.34
26510,1.00,8904.00,401.13,2172173.00,10602.58
26513,1.00,8905.00,402.82,1770589.00,9162.09
26516,1.00,8906.00,394.70,1842219.00,11329.84
26519,1.00,8907.00,386.03,2421011.00,11553.10
26522,1.00,8908.00,380.13,1767965.00,9853.89
26525,1.00,8909.00,373.20,1107382.00,7037.74
26528,1.00,8910.00,368.19,1396121.00,7855.43
26531,1.00,8911.00,363.46,992202.00,6097.13
26534,1.00,8912.00,357.99,928454.00,5690.50
26537,1.00,8913.00,354.30,1351763.00,7484.27
26540,1.00,8914.00,351.66,1332967.00,7417.96
26543,1.00,8915.00,348.90,1189037.00,7164.06
26546,1.00,8916.00,357.11,1419111.00,8946.46
26549,1.00,8917.00,367.73,1213103.00,7135.21
26552,1.00,8918.00,375.62,1079064.00,7030.91
26555,1.00,8919.00,383.44,1342503.00,8024.17
26558,1.00,8920.00,386.77,1681885.00,8696.36
26561,1.00,8921.00,390.22,1235700.00,7617.07
26564,1.00,8922.00,396.77,1244747.00,7440.64
26567,1.00,8923.00,399.70,1890896.00,9756.53
26570,1.00,8924.00,402.53,1440207.00,7727.47
26573,1.00,8925.00,405.53,1158646.00,6875.43
26576,1.00,8926.00,395.98,1411214.00,8652.17
26579,1.00,8927.00,386.29,1269982.00,8080.25
26582,1.00,8928.00,379.02,1183437.00,6996.76
26585,1.00,8929.00,372.31,1056605.00,6718.57
26588,1.00,8930.00,367.50,1125132.00,6699.55
26591,1.00,8931.00,362.92,1139704.00,6821.51
26594,1.00,8932.00,360.08,1502900.00,8589.99
26597,1.00,8933.00,356.90,1353681.00,7811.15
26600,1.00,8934.00,353.98,1554730.00,8167.67
26603,1.00,8935.00,353.92,1274760.00,6969.42
26606,1.00,8936.00,364.06,1177148.00,7687.16
26609,1.00,8937.00,372.89,1486066.00,8457.70
26612,1.00,8938.00,378.97,2095145.00,10865.77
26615,1.00,8939.00,385.36,2042934.00,10079.04
26618,1.00,8940.00,391.86,1505218.00,8324.73
26621,1.00,8941.00,396.44,1933573.00,9264.64
26624,1.00,8942.00,399.06,1256002.00,7631.49
26627,1.00,8943.00,403.91,1340782.00,7463.57
26630,1.00,8944.00,407.08,1597259.00,8162.70
26633,1.00,8945.00,405.37,1664710.00,9360.70
26636,1.00,8946.00,397.46,2029222.00,10586.19
26639,1.00,8947.00,390.33,1864090.00,10349.50
26642,1.00,8948.00,383.56,1756031.00,9371.90
26645,1.00,8949.00,378.22,2286758.00,10857.73
26648,1.00,8950.00,373.82,1949603.00,9473.37
26651,1.00,8951.00,370.36,2203715.00,10468.71
26654,1.00,8952.00,367.08,1577784.00,8715.64
26657,1.00,8953.00,363.47,1221381.00,7149.74
26660,1.00,8954.00,361.60,1088413.00,6620.48
26663,1.00,8955.00,364.06,1094256.00,7423.11
26666,1.00,8956.00,374.46,923666.00,6157.00
26669,1.00,8957.00,382.52,1134673.00,7163.29
26672,1.00,8958.00,388.76,1277239.00,7375.68
26675,1.00,8959.00,394.03,1455584.00,8277.33
26678,1.00,8960.00,397.86,1657496.00,8518.13
26681,1.00,8961.00,401.38,1611745.00,8592.06
26684,1.00,8962.00,404.57,2051657.00,10029.52
26687,1.00,8963.00,407.72,1665490.00,8854.44
26690,1.00,8964.00,412.06,1499171.00,8510.63
26693,1.00,8965.00,408.55,1297241.00,8702.12
26696,1.00,8966.00,399.14,1570345.00,9200.12
26699,1.00,8967.00,391.44,1521945.00,8951.96
26702,1.00,8968.00,385.36,1924282.00,10734.33
26705,1.00,8969.00,380.77,1864078.00,9594.78
26708,1.00,8970.00,377.45,1835411.00,9163.66
26711,1.00,8971.00,373.89,1267091.00,7024.73
26714,1.00,8972.00,367.42,1287086.00,7341.53
26717,1.00,8973.00,364.50,1343766.00,7968.76
26720,1.00,8974.00,362.35,1346310.00,7862.95
26723,1.00,8975.00,367.81,1641920.00,9459.12
26726,1.00,8976.00,376.57,2021305.00,10249.29
26729,1.00,8977.00,383.56,1346764.00,8074.63
26732,1.00,8978.00,389.22,1090102.00,6661.32
26735,1.00,8979.00,395.11,1149436.00,6919.93
26738,1.00,8980.00,398.37,1883370.00,9694.92
26741,1.00,8981.00,403.71,2134116.00,10422.44
26744,1.00,8982.00,408.35,2526398.00,11857.67
26747,1.00,8983.00,412.56,1921128.00,9347.33
26750,1.00,8984.00,414.43,1467839.00,8436.18
26753,1.00,8985.00,406.83,1413590.00,9795.37
26756,1.00,8986.00,395.41,1464792.00,9655.25
26759,1.00,8987.00,386.77,2363052.00,11987.19
26762,1.00,8988.00,381.28,2292158.00,11521.86
26765,1.00,8989.00,377.41,1660516.00,9023.57
26768,1.00,8990.00,372.77,1177616.00,7267.37
26771,1.00,8991.00,368.51,1419268.00,7890.53
26774,1.00,8992.00,365.98,1100307.00,6379.73
26777,1.00,8993.00,361.19,1249538.00,7383.57
26780,1.00,8994.00,358.51,1276900.00,7529.73
26783,1.00,8995.00,367.13,1614363.00,9525.44
26786,1.00,8996.00,375.05,1690381.00,9555.97
26789,1.00,8997.00,381.93,1681425.00,9236.89
26792,1.00,8998.00,387.12,1820524.00,9719.49
26795,1.00,8999.00,392.56,1214881.00,6982.67
26798,1.00,9000.00,396.20,1294027.00,7337.32
26801,1.00,9001.00,399.95,1661468.00,8526.49
26804,1.00,9002.00,402.03,1691514.00,8740.28
26807,1.00,9003.00,405.16,1649002.00,8882.59
26810,1.00,9004.00,407.09,1419250.00,8144.42
26813,1.00,9005.00,397.19,1324959.00,8715.59
26816,1.00,9006.00,388.96,1323196.00,8403.46
26819,1.00,9007.00,380.20,1511570.00,8667.80
26822,1.00,9008.00,376.15,1610661.00,8879.78
26825,1.00,9009.00,372.07,1515321.00,8236.10
26828,1.00,9010.00,367.55,1156042.00,7176.60
26831,1.00,9011.00,362.30,1173849.00,7176.89
26834,1.00,9012.00,359.20,1643234.00,8657.01
26837,1.00,9013.00,356.14,1391728.00,8243.81
26840,1.00,9014.00,354.55,1445883.00,8830.76
26843,1.00,9015.00,363.75,1334483.00,8016.48
26846,1.00,9016.00,373.09,1201295.00,7510.16
26849,1.00,9017.00,380.38,1580659.00,8744.74
26852,1.00,9018.00,385.20,1855363.00,10116.06
26855,1.00,9019.00,391.26,1311826.00,8042.81
26858,1.00,9020.00,395.49,1694827.00,8974.92
26861,1.00,9021.00,398.47,1597589.00,8559.27
26864,1.00,9022.00,401.85,1296767.00,7673.79
26867,1.00,9023.00,405.47,1745580.00,9067.16
26870,1.00,9024.00,405.43,1773083.00,9792.18
26873,1.00,9025.00,394.19,1530648.00,9103.83
26876,1.00,9026.00,385.96,1296268.00,7822.67
26879,1.00,9027.00,379.35,1052512.00,7065.82
26882,1.00,9028.00,372.13,1148777.00,7096.68
26885,1.00,9029.00,367.83,1311654.00,7747.98
26888,1.00,9030.00,363.16,1512637.00,8617.30
26891,1.00,9031.00,359.15,1955043.00,9725.38
26894,1.00,9032.00,357.29,1798170.00,9579.29
26897,1.00,9033.00,353.87,1313632.00,7193.78
26900,1.00,9034.00,357.75,1584709.00,9464.05
26903,1.00,9035.00,367.10,1293000.00,7984.00
26906,1.00,9036.00,376.07,1409214.00,8593.57
26909,1.00,9037.00,382.01,1510267.00,9052.31
26912,1.00,9038.00,387.43,1297254.00,7771.69
26915,1.00,9039.00,392.59,1074440.00,6958.68
26918,1.00,9040.00,398.07,1059084.00,6844.74
26921,1.00,9041.00,401.94,1231200.00,6903.38
26924,1.00,9042.00,404.90,1256147.00,6823.99
26927,1.00,9043.00,408.55,1058814.00,6057.20
26930,1.00,9044.00,403.03,1379576.00,8947.84
26933,1.00,9045.00,393.05,1261335.00,7646.70
26936,1.00,9046.00,384.08,1458746.00,9008.85
26939,1.00,9047.00,376.81,1582912.00,8582.60
26942,1.00,9048.00,371.55,1359690.00,7844.01
26945,1.00,9049.00,367.29,1297246.00,7356.14
26948,1.00,9050.00,363.86,1373824.00,7741.81
26951,1.00,9051.00,359.78,1756653.00,9225.65
26954,1.00,9052.00,356.61,1302636.00,7523.98
26957,1.00,9053.00,354.49,993723.00,5965.09
26960,1.00,9054.00,362.03,1437501.00,9198.55
26963,1.00,9055.00,369.30,1532806.00,8497.39
26966,1.00,9056.00,377.71,1212900.00,7368.42
26969,1.00,9057.00,383.11,1473032.00,7987.67
26972,1.00,9058.00,387.36,1802788.00,9396.85
26975,1.00,9059.00,391.89,1418353.00,7895.09
26978,1.00,9060.00,395.72,1161662.00,6385.32
26981,1.00,9061.00,399.89,1128913.00,6780.51
26984,1.00,9062.00,403.83,1525033.00,8313.17
26987,1.00,9063.00,405.62,1593965.00,8579.53
26990,1.00,9064.00,397.91,1601603.00,9616.44
26993,1.00,9065.00,387.45,1143814.00,7774.84
26996,1.00,9066.00,379.66,1381130.00,7841.67
26999,1.00,9067.00,374.89,1660591.00,8890.31
27002,1.00,9068.00,369.24,1256112.00,7353.16
27005,1.00,9069.00,363.34,1636251.00,8564.78
27008,1.00,9070.00,359.06,2139867.00,10373.17
27011,1.00,9071.00,356.04,2465538.00,11424.85
27014,1.00,9072.00,352.49,1966669.00,10055.43
27017,1.00,9073.00,351.76,2292590.00,10480.87
27020,1.00,9074.00,361.09,2171655.00,12644.42
27023,1.00,9075.00,369.40,2088760.00,10914.20
27026,1.00,9076.00,376.99,1183964.00,7306.76
27029,1.00,9077.00,383.23,1305374.00,7696.53
27032,1.00,9078.00,388.64,1041783.00,6586.71
27035,1.00,9079.00,392.61,1652330.00,8587.24
27038,1.00,9080.00,396.45,1362070.00,7670.22
27041,1.00,9081.00,401.33,1264371.00,7124.06
27044,1.00,9082.00,404.17,1892011.00,9337.16
27047,1.00,9083.00,404.83,2522392.00,11778.69
27050,1.00,9084.00,397.40,1752527.00,10343.09
27053,1.00,9085.00,388.18,1587170.00,8908.84
27056,1.00,9086.00,382.11,1846259.00,9548.74
27059,1.00,9087.00,377.93,1599144.00,8287.87
27062,1.00,9088.00,373.78,1610120.00,8456.11
27065,1.00,9089.00,369.66,1406702.00,7307.68
27068,1.00,9090.00,365.85,1136121.00,6786.19
27071,1.00,9091.00,362.32,1355236.00,7773.05
27074,1.00,9092.00,358.61,2074778.00,10332.71
27077,1.00,9093.00,359.15,2049453.00,10862.39
27080,1.00,9094.00,367.98,2027386.00,10156.62
27083,1.00,9095.00,375.72,2088894.00,10547.08
27086,1.00,9096.00,381.40,1998561.00,9829.85
27089,1.00,9097.00,384.95,1558455.00,9003.48
27092,1.00,9098.00,390.01,1312314.00,7683.97
27095,1.00,9099.00,395.05,1618872.00,8939.55
27098,1.00,9100.00,398.94,1462262.00,7963.67
27101,1.00,9101.00,401.82,1607193.00,8430.83
27104,1.00,9102.00,404.69,1716850.00,9111.12
27107,1.00,9103.00,402.79,1769245.00,10395.15
27110,1.00,9104.00,394.02,1890291.00,10053.49
27113,1.00,9105.00,385.65,1534980.00,8810.78
27116,1.00,9106.00,378.45,1257545.00,7071.63
27119,1.00,9107.00,373.00,1413868.00,7839.97
27122,1.00,9108.00,367.66,1338496.00,7403.57
27125,1.00,9109.00,362.89,1108342.00,6710.77
27128,1.00,9110.00,360.00,1314535.00,7149.51
27131,1.00,9111.00,355.70,1332274.00,7680.41
27134,1.00,9112.00,352.91,1317238.00,7514.74
27137,1.00,9113.00,357.26,1938113.00,10497.08
27140,1.00,9114.00,365.91,1592782.00,9261.77
27143,1.00,9115.00,373.27,1715631.00,9108.42
27146,1.00,9116.00,379.70,1171071.00,7145.98
27149,1.00,9117.00,385.73,1135866.00,7131.59
27152,1.00,9118.00,389.88,1693446.00,9036.13
27155,1.00,9119.00,392.83,2327216.00,10464.82
27158,1.00,9120.00,396.85,1561334.00,8622.14
27161,1.00,9121.00,401.36,1302667.00,7511.59
27164,1.00,9122.00,403.75,1120062.00,6845.12
27167,1.00,9123.00,396.29,1146875.00,8454.23
27170,1.00,9124.00,385.05,1401427.00,8767.28
27173,1.00,9125.00,378.09,1494203.00,8246.60
27176,1.00,9126.00,372.73,1033964.00,6609.89
