,tag,t,z,mass,width
26348,1.00,13185.00,60.52,630283.00,4661.14
26350,1.00,13186.00,61.47,640371.00,4625.45
26352,1.00,13187.00,60.74,653258.00,4762.84
26354,1.00,13188.00,60.56,935232.00,6150.15
26356,1.00,13189.00,60.85,637847.00,4863.01
26358,1.00,13190.00,60.23,493989.00,3702.21
26360,1.00,13191.00,59.98,453869.00,3612.62
26362,1.00,13192.00,60.22,632455.00,4698.43
26364,1.00,13193.00,60.72,703833.00,4820.56
26366,1.00,13194.00,60.69,601891.00,4514.11
26368,1.00,13195.00,59.03,608498.00,4317.76
26370,1.00,13196.00,57.40,897760.00,6381.31
26372,1.00,13197.00,57.19,886658.00,6343.71
26374,1.00,13198.00,56.82,852460.00,5938.22
26376,1.00,13199.00,55.44,713148.00,5110.70
26378,1.00,13200.00,57.31,673316.00,4788.35
26380,1.00,13201.00,56.69,699908.00,4909.44
26382,1.00,13202.00,56.33,701755.00,4848.77
26384,1.00,13203.00,54.41,641505.00,4617.97
26386,1.00,13204.00,53.26,602079.00,4544.15
26388,1.00,13205.00,54.77,611771.00,4486.59
26390,1.00,13206.00,54.39,674116.00,4721.41
26392,1.00,13207.00,53.46,824077.00,5666.11
26394,1.00,13208.00,53.56,687465.00,4982.09
26396,1.00,13209.00,54.04,432223.00,3058.40
26398,1.00,13210.00,54.98,495020.00,3752.15
26400,1.00,13211.00,55.89,579140.00,4312.64
26402,1.00,13212.00,53.47,839440.00,5702.53
26404,1.00,13213.00,53.74,1040282.00,6901.65
26406,1.00,13214.00,53.70,1028709.00,6866.52
26408,1.00,13215.00,53.25,826371.00,5870.35
26410,1.00,13216.00,53.41,987215.00,6621.25
26412,1.00,13217.00,53.66,1116996.00,7162.56
26414,1.00,13218.00,53.53,897346.00,6294.87
26416,1.00,13219.00,53.47,956081.00,6180.06
26418,1.00,13220.00,52.50,757733.00,5961.14
26420,1.00,13221.00,55.24,776701.00,5797.89
26422,1.00,13222.00,55.53,563984.00,4231.97
26424,1.00,13223.00,57.75,433712.00,3644.82
26426,1.00,13224.00,57.32,450469.00,3874.64
26428,1.00,13225.00,56.57,475218.00,3618.91
26430,1.00,13226.00,56.55,486167.00,3633.67
26432,1.00,13227.00,55.82,448708.00,3511.38
26434,1.00,13228.00,54.29,503820.00,3858.27
26436,1.00,13229.00,54.63,478094.00,3644.93
26438,1.00,13230.00,56.64,686802.00,4856.82
26440,1.00,13231.00,56.52,860655.00,5788.88
26442,1.00,13232.00,57.68,814668.00,5342.59
26444,1.00,13233.00,57.75,733417.00,5125.29
26446,1.00,13234.00,57.90,878779.00,5583.44
26448,1.00,13235.00,57.15,616454.00,4654.89
26450,1.00,13236.00,56.96,611324.00,4499.17
26452,1.00,13237.00,56.55,693320.00,4759.93
26454,1.00,13238.00,56.80,817853.00,5355.20
26456,1.00,13239.00,56.50,716406.00,4947.62
26458,1.00,13240.00,56.35,516510.00,3864.80
26460,1.00,13241.00,56.97,523038.00,3867.82
26462,1.00,13242.00,56.50,647241.00,4656.21
26464,1.00,13243.00,55.91,654995.00,4892.45
26466,1.00,13244.00,55.39,668789.00,4716.60
26468,1.00,13245.00,55.93,798451.00,5315.71
26470,1.00,13246.00,55.70,946325.00,5862.59
26472,1.00,13247.00,55.90,885150.00,6000.19
26474,1.00,13248.00,53.59,677221.00,5004.48
26476,1.00,13249.00,52.61,828570.00,6050.65
26478,1.00,13250.00,52.71,646989.00,4967.11
26480,1.00,13251.00,53.46,783681.00,5607.93
26482,1.00,13252.00,52.73,763819.00,5649.72
26484,1.00,13253.00,52.51,641649.00,4936.54
26486,1.00,13254.00,52.97,951849.00,6349.44
26488,1.00,13255.00,52.70,964119.00,6522.21
26490,1.00,13256.00,53.10,713576.00,4686.23
26492,1.00,13257.00,53.20,1020919.00,6323.14
26494,1.00,13258.00,53.80,927989.00,5551.39
26496,1.00,13259.00,56.25,920484.00,6201.43
26498,1.00,13260.00,54.85,636767.00,4426.62
26500,1.00,13261.00,55.96,715400.00,5062.64
26502,1.00,13262.00,56.04,756024.00,5170.55
26504,1.00,13263.00,56.34,656954.00,4690.60
26506,1.00,13264.00,54.07,445259.00,3160.83
26508,1.00,13265.00,53.48,538251.00,4249.46
26510,1.00,13266.00,52.66,712491.00,5190.81
26512,1.00,13267.00,52.99,741727.00,5418.81
26514,1.00,13268.00,53.43,946910.00,6415.49
26516,1.00,13269.00,53.21,798779.00,5781.23
26518,1.00,13270.00,52.47,704289.00,5358.72
26520,1.00,13271.00,53.84,488375.00,3874.01
26522,1.00,13272.00,52.95,485757.00,3822.10
26524,1.00,13273.00,52.04,785750.00,6198.63
26526,1.00,13274.00,53.59,905880.00,6264.87
26528,1.00,13275.00,53.42,938958.00,6402.02
26530,1.00,13276.00,52.90,733758.00,5486.36
26532,1.00,13277.00,52.92,751631.00,5483.26
26534,1.00,13278.00,53.50,545269.00,4044.39
26536,1.00,13279.00,52.00,695696.00,5396.64
26538,1.00,13280.00,51.03,655057.00,5179.28
26540,1.00,13281.00,50.19,488917.00,3949.16
26542,1.00,13282.00,50.50,464407.00,3890.60
26544,1.00,13283.00,51.14,464509.00,3884.37
26546,1.00,13284.00,51.36,575084.00,4899.77
26548,1.00,13285.00,52.24,555921.00,4772.76
26550,1.00,13286.00,52.68,581272.00,4942.11
26552,1.00,13287.00,52.80,519836.00,3521.50
26554,1.00,13288.00,55.14,578268.00,4265.97
26556,1.00,13289.00,56.41,626289.00,4605.52
26558,1.00,13290.00,56.51,692198.00,4794.08
26560,1.00,13291.00,55.86,606890.00,4321.87
26562,1.00,13292.00,57.14,471461.00,3906.91
26564,1.00,13293.00,56.43,621742.00,4993.83
26566,1.00,13294.00,57.65,521445.00,4240.22
26568,1.00,13295.00,55.88,466356.00,3513.26
26570,1.00,13296.00,54.63,493593.00,3494.16
26572,1.00,13297.00,55.51,536726.00,4061.52
26574,1.00,13298.00,53.83,429899.00,3135.97
26576,1.00,13299.00,54.94,477814.00,3876.04
26578,1.00,13300.00,55.11,483173.00,3812.44
26580,1.00,13301.00,54.48,592510.00,4822.28
26582,1.00,13302.00,52.98,646567.00,4945.63
26584,1.00,13303.00,53.16,859465.00,5671.93
26586,1.00,13304.00,53.68,959545.00,6380.97
26588,1.00,13305.00,52.90,697278.00,4989.86
26590,1.00,13306.00,52.67,531431.00,4227.90
26592,1.00,13307.00,52.71,553701.00,4297.83
26594,1.00,13308.00,53.11,687761.00,4945.54
26596,1.00,13309.00,54.16,882132.00,6618.14
26598,1.00,13310.00,65.50,664422.00,5542.18
26600,1.00,13311.00,77.20,650674.00,5056.85
26602,1.00,13312.00,85.22,482815.00,3658.54
26604,1.00,13313.00,93.32,707430.00,5032.71
26606,1.00,13314.00,97.90,858402.00,5412.53
26608,1.00,13315.00,101.78,746567.00,5123.53
26610,1.00,13316.00,105.54,783926.00,5476.18
26612,1.00,13317.00,108.88,667223.00,4780.87
26614,1.00,13318.00,113.43,702246.00,5025.74
26616,1.00,13319.00,117.21,605378.00,4342.85
26618,1.00,13320.00,118.93,740227.00,5412.15
26620,1.00,13321.00,122.99,586562.00,4285.22
26622,1.00,13322.00,125.29,501804.00,3693.02
26624,1.00,13323.00,129.50,535957.00,3921.07
26626,1.00,13324.00,132.98,755943.00,5133.00
26628,1.00,13325.00,136.08,877580.00,5882.61
26630,1.00,13326.00,138.67,695954.00,4994.07
26632,1.00,13327.00,141.25,551140.00,3753.12
26634,1.00,13328.00,142.30,562326.00,3960.78
26636,1.00,13329.00,145.44,653311.00,4716.35
26638,1.00,13330.00,145.30,795800.00,5421.37
26640,1.00,13331.00,147.99,1007681.00,6407.25
26642,1.00,13332.00,150.72,1061278.00,6752.89
26644,1.00,13333.00,153.01,1078953.00,6555.04
26646,1.00,13334.00,154.03,937396.00,6210.38
26648,1.00,13335.00,156.08,950992.00,6193.75
26650,1.00,13336.00,158.19,993427.00,6358.95
26652,1.00,13337.00,159.23,949427.00,6191.24
26654,1.00,13338.00,161.10,933455.00,6162.86
26656,1.00,13339.00,163.27,805007.00,5584.89
26658,1.00,13340.00,164.28,550500.00,3849.74
26660,1.00,13341.00,166.84,472978.00,3488.04
26662,1.00,13342.00,168.93,692560.00,5242.14
26664,1.00,13343.00,171.16,1032016.00,6667.92
26666,1.00,13344.00,171.53,716638.00,5208.16
26668,1.00,13345.00,174.74,601669.00,4194.54
26670,1.00,13346.00,177.69,543290.00,4227.90
26672,1.00,13347.00,178.85,475014.00,3333.72
26674,1.00,13348.00,180.69,526710.00,4245.04
26676,1.00,13349.00,182.07,564656.00,3995.68
26678,1.00,13350.00,183.24,587088.00,4369.58
26680,1.00,13351.00,185.53,499775.00,4012.55
26682,1.00,13352.00,186.91,682616.00,5267.16
26684,1.00,13353.00,188.49,749727.00,5566.53
26686,1.00,13354.00,190.20,529496.00,3695.52
26688,1.00,13355.00,191.83,565306.00,4041.17
26690,1.00,13356.00,192.77,805677.00,5251.17
26692,1.00,13357.00,193.25,850845.00,5380.84
26694,1.00,13358.00,193.67,778435.00,5564.76
26696,1.00,13359.00,194.51,708563.00,4984.39
26698,1.00,13360.00,195.53,927348.00,5793.05
26700,1.00,13361.00,196.20,939396.00,5982.86
26702,1.00,13362.00,198.16,677327.00,4806.21
26704,1.00,13363.00,198.53,589273.00,4311.61
26706,1.00,13364.00,200.53,658690.00,4696.16
26708,1.00,13365.00,202.32,663005.00,4776.83
26710,1.00,13366.00,202.80,582459.00,4185.84
26712,1.00,13367.00,205.14,503182.00,3729.54
26714,1.00,13368.00,206.68,507372.00,4164.94
26716,1.00,13369.00,208.35,563068.00,3847.69
26718,1.00,13370.00,210.11,819439.00,5798.38
26720,1.00,13371.00,211.01,712891.00,5113.37
26722,1.00,13372.00,211.98,816882.00,5810.60
26724,1.00,13373.00,213.73,728743.00,5131.01
26726,1.00,13374.00,215.29,653392.00,4829.83
26728,1.00,13375.00,216.34,711221.00,4893.28
26730,1.00,13376.00,217.06,660603.00,4611.76
26732,1.00,13377.00,217.84,815068.00,5244.65
26734,1.00,13378.00,218.45,760443.00,5156.85
26736,1.00,13379.00,218.64,808429.00,5633.41
26738,1.00,13380.00,218.23,879265.00,5713.56
26740,1.00,13381.00,217.94,837977.00,5957.94
26742,1.00,13382.00,218.00,702502.00,4990.36
26744,1.00,13383.00,220.50,696708.00,5427.42
26746,1.00,13384.00,221.00,620497.00,4732.12
26748,1.00,13385.00,223.49,860202.00,6259.06
26750,1.00,13386.00,224.01,842725.00,5966.81
26752,1.00,13387.00,225.88,527716.00,4084.68
26754,1.00,13388.00,226.60,566088.00,4051.26
26756,1.00,13389.00,228.36,772933.00,5318.52
26758,1.00,13390.00,229.14,826555.00,5939.15
26760,1.00,13391.00,230.24,679421.00,4742.95
26762,1.00,13392.00,230.15,495777.00,3756.46
26764,1.00,13393.00,231.46,504745.00,3298.93
26766,1.00,13394.00,233.03,563516.00,4343.24
26768,1.00,13395.00,233.31,444694.00,3167.31
26770,1.00,13396.00,233.73,488185.00,3634.44
26772,1.00,13397.00,236.11,435875.00,3235.84
26774,1.00,13398.00,236.18,480804.00,3355.55
26776,1.00,13399.00,237.26,534884.00,3821.65
26778,1.00,13400.00,237.32,628040.00,4484.12
26780,1.00,13401.00,237.47,524771.00,3702.69
26782,1.00,13402.00,238.12,444197.00,3140.81
26784,1.00,13403.00,238.58,495354.00,3448.79
26786,1.00,13404.00,240.19,526767.00,3709.50
26788,1.00,13405.00,240.20,818011.00,5448.97
26790,1.00,13406.00,240.31,1028051.00,6623.41
26792,1.00,13407.00,238.83,727337.00,5009.72
26794,1.00,13408.00,239.44,568805.00,4326.92
26796,1.00,13409.00,240.77,505140.00,3496.16
26798,1.00,13410.00,242.03,704601.00,5560.26
26800,1.00,13411.00,245.18,486982.00,3815.29
26802,1.00,13412.00,246.05,438648.00,3256.84
26804,1.00,13413.00,246.80,492584.00,3465.61
26806,1.00,13414.00,248.70,428708.00,2999.81
26808,1.00,13415.00,249.24,451274.00,3149.01
26810,1.00,13416.00,250.66,750128.00,5368.08
26812,1.00,13417.00,251.72,1116114.00,7112.77
26814,1.00,13418.00,252.83,1046350.00,6585.10
26816,1.00,13419.00,253.49,957340.00,6487.27
26818,1.00,13420.00,254.52,665160.00,5108.54
26820,1.00,13421.00,256.81,410155.00,2952.16
26822,1.00,13422.00,257.19,468416.00,3147.80
26824,1.00,13423.00,257.37,514633.00,3880.24
26826,1.00,13424.00,257.91,736524.00,5445.15
26828,1.00,13425.00,257.74,595902.00,4397.74
26830,1.00,13426.00,259.32,427338.00,2967.53
26832,1.00,13427.00,261.37,611278.00,4583.14
26834,1.00,13428.00,261.46,615199.00,4598.56
26836,1.00,13429.00,261.31,583818.00,4354.38
26838,1.00,13430.00,261.70,729134.00,5085.51
26840,1.00,13431.00,261.78,545310.00,4051.06
26842,1.00,13432.00,261.48,692038.00,4891.92
26844,1.00,13433.00,260.97,861918.00,5918.73
26846,1.00,13434.00,262.24,689312.00,4708.16
26848,1.00,13435.00,263.20,601820.00,4455.91
26850,1.00,13436.00,263.82,687205.00,4888.97
26852,1.00,13437.00,264.16,615037.00,4483.09
26854,1.00,13438.00,264.54,584880.00,4242.13
26856,1.00,13439.00,264.15,454565.00,3165.07
26858,1.00,13440.00,263.24,605732.00,4508.54
26860,1.00,13441.00,263.00,847940.00,5751.69
26862,1.00,13442.00,263.81,720661.00,5355.91
26864,1.00,13443.00,265.04,1055638.00,6579.51
26866,1.00,13444.00,265.72,738276.00,5114.02
26868,1.00,13445.00,267.08,572075.00,4562.94
26870,1.00,13446.00,267.72,775526.00,5246.28
26872,1.00,13447.00,267.44,956534.00,5874.40
26874,1.00,13448.00,268.54,853275.00,5892.00
26876,1.00,13449.00,269.90,701108.00,5522.27
26878,1.00,13450.00,271.06,891090.00,5979.08
26880,1.00,13451.00,272.50,1125561.00,7161.64
26882,1.00,13452.00,273.39,816245.00,5442.31
26884,1.00,13453.00,275.68,875975.00,5898.60
26886,1.00,13454.00,277.66,816898.00,5740.13
26888,1.00,13455.00,278.18,857933.00,6088.01
26890,1.00,13456.00,279.07,624875.00,4691.85
26892,1.00,13457.00,279.65,809991.00,5470.12
26894,1.00,13458.00,280.30,856062.00,5789.53
26896,1.00,13459.00,280.33,804603.00,5614.78
26898,1.00,13460.00,280.59,834112.00,6007.77
26900,1.00,13461.00,282.11,677819.00,5005.37
26902,1.00,13462.00,284.50,575200.00,4008.98
26904,1.00,13463.00,283.63,694631.00,4987.44
26906,1.00,13464.00,282.95,669209.00,4528.11
26908,1.00,13465.00,283.94,657666.00,4714.57
26910,1.00,13466.00,284.27,734634.00,5398.42
26912,1.00,13467.00,285.37,562236.00,3990.02
26914,1.00,13468.00,286.80,419809.00,2843.77
26916,1.00,13469.00,286.56,436885.00,3003.11
26918,1.00,13470.00,286.21,574644.00,4023.09
26920,1.00,13471.00,285.86,648663.00,4443.27
26922,1.00,13472.00,285.57,770801.00,5239.01
26924,1.00,13473.00,285.44,767421.00,5267.05
26926,1.00,13474.00,285.68,605435.00,4360.81
26928,1.00,13475.00,286.70,593136.00,4197.13
26930,1.00,13476.00,287.73,495031.00,3506.39
26932,1.00,13477.00,288.92,468156.00,3324.54
26934,1.00,13478.00,289.59,468447.00,3372.02
26936,1.00,13479.00,289.95,498478.00,3886.65
26938,1.00,13480.00,290.23,427393.00,3167.76
26940,1.00,13481.00,290.68,428027.00,3077.12
26942,1.00,13482.00,292.27,463261.00,3168.77
26944,1.00,13483.00,292.54,618200.00,4265.70
26946,1.00,13484.00,291.92,792252.00,5164.68
26948,1.00,13485.00,291.63,574834.00,3695.83
26950,1.00,13486.00,292.22,456255.00,3136.66
26952,1.00,13487.00,292.14,440870.00,3104.83
26954,1.00,13488.00,293.16,480307.00,3297.33
26956,1.00,13489.00,294.47,393108.00,2943.45
26958,1.00,13490.00,295.08,452366.00,3271.47
26960,1.00,13491.00,295.12,520529.00,3992.50
26962,1.00,13492.00,293.99,572064.00,4328.20
26964,1.00,13493.00,297.17,796914.00,5480.52
26966,1.00,13494.00,297.25,754151.00,5345.44
26968,1.00,13495.00,297.63,815658.00,5616.33
26970,1.00,13496.00,297.49,708117.00,4950.98
26972,1.00,13497.00,297.62,900182.00,5829.14
26974,1.00,13498.00,298.03,727842.00,4838.55
26976,1.00,13499.00,299.10,637753.00,4404.13
26978,1.00,13500.00,301.03,376285.00,2552.88
26980,1.00,13501.00,300.30,524615.00,3723.21
26982,1.00,13502.00,300.02,700314.00,4855.49
26984,1.00,13503.00,300.04,504481.00,3475.03
26986,1.00,13504.00,300.39,579629.00,3873.15
26988,1.00,13505.00,301.76,418855.00,2893.56
26990,1.00,13506.00,302.90,458800.00,3417.64
26992,1.00,13507.00,303.31,632851.00,4539.72
26994,1.00,13508.00,302.48,1093616.00,6773.48
26996,1.00,13509.00,301.57,997510.00,6503.74
26998,1.00,13510.00,301.20,900128.00,6135.00
27000,1.00,13511.00,302.97,676182.00,4550.23
27002,1.00,13512.00,303.82,715033.00,4709.81
27004,1.00,13513.00,303.76,544758.00,4056.91
27006,1.00,13514.00,303.29,875581.00,5957.88
27008,1.00,13515.00,304.95,951995.00,6236.72
27010,1.00,13516.00,305.93,1085187.00,6785.48
27012,1.00,13517.00,305.94,1059400.00,6426.59
27014,1.00,13518.00,304.88,819308.00,5678.00
27016,1.00,13519.00,306.14,481654.00,3650.49
27018,1.00,13520.00,307.27,458965.00,3651.78
27020,1.00,13521.00,306.70,754810.00,5129.66
27022,1.00,13522.00,306.99,508301.00,3865.23
27024,1.00,13523.00,308.64,450137.00,3484.01
27026,1.00,13524.00,308.51,687693.00,4726.22
27028,1.00,13525.00,307.88,767041.00,5162.13
27030,1.00,13526.00,308.05,811125.00,5269.68
27032,1.00,13527.00,308.50,652596.00,4665.76
27034,1.00,13528.00,307.79,684930.00,4989.09
27036,1.00,13529.00,307.96,634950.00,4545.25
27038,1.00,13530.00,308.14,756995.00,5278.11
27040,1.00,13531.00,308.57,730180.00,4792.63
27042,1.00,13532.00,308.14,573500.00,4179.85
27044,1.00,13533.00,309.49,710768.00,4764.50
27046,1.00,13534.00,310.29,774429.00,4997.01
27048,1.00,13535.00,310.54,716103.00,4842.12
27050,1.00,13536.00,311.76,576791.00,3994.03
27052,1.00,13537.00,311.56,641452.00,4528.64
27054,1.00,13538.00,312.53,463451.00,3167.42
27056,1.00,13539.00,312.68,498328.00,3228.79
27058,1.00,13540.00,313.11,435667.00,2751.39
27060,1.00,13541.00,311.70,569605.00,4379.18
27062,1.00,13542.00,311.47,683348.00,5250.25
27064,1.00,13543.00,311.65,779155.00,5569.95
27066,1.00,13544.00,312.74,904452.00,6160.19
27068,1.00,13545.00,313.41,930591.00,6078.42
27070,1.00,13546.00,315.09,933298.00,6098.11
27072,1.00,13547.00,315.82,898357.00,6049.98
27074,1.00,13548.00,315.52,861729.00,6108.84
27076,1.00,13549.00,315.75,823893.00,5877.58
27078,1.00,13550.00,316.27,573336.00,4208.01
27080,1.00,13551.00,315.71,728015.00,5185.26
27082,1.00,13552.00,315.38,745356.00,5554.52
27084,1.00,13553.00,315.63,909441.00,6311.91
27086,1.00,13554.00,316.16,960159.00,6643.04
27088,1.00,13555.00,317.84,818489.00,5528.68
27090,1.00,13556.00,319.30,492583.00,3754.06
27092,1.00,13557.00,319.32,472430.00,3599.63
27094,1.00,13558.00,319.04,426240.00,3243.31
27096,1.00,13559.00,318.23,483678.00,3227.40
27098,1.00,13560.00,318.16,583641.00,3830.11
27100,1.00,13561.00,319.19,852527.00,5870.72
27102,1.00,13562.00,320.14,905983.00,5970.47
27104,1.00,13563.00,321.11,945275.00,6619.41
27106,1.00,13564.00,320.94,1089387.00,6964.48
27108,1.00,13565.00,320.87,969691.00,6723.48
27110,1.00,13566.00,321.34,936904.00,6477.02
27112,1.00,13567.00,322.34,655493.00,4512.42
27114,1.00,13568.00,322.65,1049527.00,6317.51
27116,1.00,13569.00,324.46,537370.00,3675.05
27118,1.00,13570.00,325.04,580395.00,4029.06
27120,1.00,13571.00,324.97,721250.00,4968.47
27122,1.00,13572.00,325.93,558575.00,4390.78
27124,1.00,13573.00,327.75,547131.00,3585.33
27126,1.00,13574.00,329.71,608194.00,4488.38
27128,1.00,13575.00,328.41,463406.00,3225.83
27130,1.00,13576.00,328.35,599562.00,4496.51
27132,1.00,13577.00,330.25,515668.00,3987.50
27134,1.00,13578.00,330.95,342513.00,2322.46
27136,1.00,13579.00,330.34,612101.00,4770.31
27138,1.00,13580.00,330.81,805981.00,5612.35
27140,1.00,13581.00,331.90,773317.00,5203.66
27142,1.00,13582.00,332.13,827241.00,5534.66
27144,1.00,13583.00,332.26,822019.00,5961.43
27146,1.00,13584.00,333.18,827788.00,5571.95
27148,1.00,13585.00,333.89,797080.00,5762.96
27150,1.00,13586.00,333.54,640048.00,5057.18
27152,1.00,13587.00,333.90,668834.00,5436.35
27154,1.00,13588.00,335.28,587447.00,4049.58
27156,1.00,13589.00,336.12,539834.00,3849.59
27158,1.00,13590.00,335.46,718471.00,5158.86
27160,1.00,13591.00,335.78,666279.00,4865.88
27162,1.00,13592.00,336.86,923725.00,6580.08
27164,1.00,13593.00,337.14,963622.00,6549.49
27166,1.00,13594.00,337.22,1042047.00,6725.58
27168,1.00,13595.00,337.73,1059527.00,6494.95
27170,1.00,13596.00,337.66,910322.00,6236.40
27172,1.00,13597.00,338.42,912838.00,6051.57
27174,1.00,13598.00,339.07,628370.00,4696.46
27176,1.00,13599.00,339.69,601462.00,4322.63
27178,1.00,13600.00,338.75,627314.00,4183.10
27180,1.00,13601.00,337.22,645331.00,4628.80
27182,1.00,13602.00,337.56,578129.00,4326.14
27184,1.00,13603.00,338.71,507379.00,3448.99
27186,1.00,13604.00,340.83,625494.00,4524.88
27188,1.00,13605.00,340.18,639691.00,4456.42
27190,1.00,13606.00,341.42,727716.00,5386.23
27192,1.00,13607.00,341.87,677345.00,4936.19
27194,1.00,13608.00,341.35,679596.00,4712.91
27196,1.00,13609.00,341.28,534369.00,3790.97
27198,1.00,13610.00,341.23,848785.00,5589.56
27200,1.00,13611.00,340.85,773894.00,5177.76
27202,1.00,13612.00,341.99,660434.00,4829.34
27204,1.00,13613.00,341.48,551519.00,4180.44
27206,1.00,13614.00,340.14,569693.00,4476.04
27208,1.00,13615.00,342.26,459704.00,3207.51
27210,1.00,13616.00,342.28,463393.00,3209.97
27212,1.00,13617.00,343.09,554807.00,3997.87
27214,1.00,13618.00,343.26,926041.00,6123.21
27216,1.00,13619.00,343.49,727491.00,4858.10
27218,1.00,13620.00,344.67,700664.00,4798.66
27220,1.00,13621.00,345.49,675582.00,4649.62
27222,1.00,13622.00,344.68,721775.00,5060.19
27224,1.00,13623.00,345.73,623269.00,4333.98
27226,1.00,13624.00,345.08,717010.00,5028.97
27228,1.00,13625.00,345.84,477653.00,3452.43
27230,1.00,13626.00,345.07,403694.00,2844.08
27232,1.00,13627.00,345.83,513217.00,3730.44
27234,1.00,13628.00,344.22,528973.00,3767.26
27236,1.00,13629.00,342.73,491685.00,3469.77
27238,1.00,13630.00,342.26,539725.00,3936.75
27240,1.00,13631.00,342.10,648232.00,4664.80
27242,1.00,13632.00,343.30,920511.00,6379.62
27244,1.00,13633.00,342.92,741881.00,5406.89
27246,1.00,13634.00,342.54,737362.00,5222.69
27248,1.00,13635.00,342.65,683805.00,4960.48
27250,1.00,13636.00,344.12,487916.00,3814.72
27252,1.00,13637.00,344.83,484317.00,3115.23
27254,1.00,13638.00,345.69,766661.00,4970.56
27256,1.00,13639.00,347.32,835076.00,5146.13
27258,1.00,13640.00,347.82,771560.00,4756.34
27260,1.00,13641.00,346.74,571266.00,3864.80
27262,1.00,13642.00,347.40,562932.00,3819.33
27264,1.00,13643.00,347.89,754672.00,5084.36
27266,1.00,13644.00,348.04,664255.00,4507.51
27268,1.00,13645.00,348.42,746094.00,4875.76
27270,1.00,13646.00,349.01,650254.00,4547.56
27272,1.00,13647.00,346.06,576725.00,4249.84
27274,1.00,13648.00,346.57,539810.00,3648.89
27276,1.00,13649.00,345.23,930291.00,6016.22
27278,1.00,13650.00,346.47,1012723.00,6561.55
27280,1.00,13651.00,346.85,838417.00,5899.67
27282,1.00,13652.00,346.62,1030665.00,6601.35
27284,1.00,13653.00,347.13,1095483.00,7018.28
27286,1.00,13654.00,346.84,949218.00,6426.77
27288,1.00,13655.00,346.91,915453.00,6309.46
27290,1.00,13656.00,346.89,946373.00,6419.00
27292,1.00,13657.00,347.17,607009.00,4529.81
27294,1.00,13658.00,346.87,648924.00,5099.42
27296,1.00,13659.00,347.30,662906.00,4588.10
